rn	auc	thresh	direction	Group	alpha
TUBA1C	53.0619390613388	-0.221465562426971	less	12	0.9
NEK2	66.730263533985	-0.342866623104465	less	12	0.9
STC1	52.691791002115	-0.25050693599016	greater	12	0.9
B2M	53.4242268335906	0.457457410843563	greater	12	0.9
AC131025.8	68.3309037900875	-0.333034424464001	less	12	0.9
ITGB8	50.265106042417	-0.423199313223836	greater	12	0.9
PMP22	53.6007260046875	-1.31876600942474	greater	12	0.9
PLAT	66.3958440519068	-0.0788279493921287	greater	12	0.9
TMEM47	52.207311496027	-0.504228161815321	less	12	0.9
FAM83D	68.0379294574973	-0.437589352800534	less	12	0.9
NUSAP1	62.3327902589607	-0.561353806404781	less	12	0.9
ARL4C	69.3584576687814	0.671434467185198	greater	12	0.9
PCOLCE	73.2457268621734	-0.630585779423303	less	12	0.9
LGALS3	58.6127308066077	-0.445593054437898	greater	12	0.9
NOV	61.5681987080542	-0.361913605593967	greater	12	0.9
TGFBR1	58.1939918824671	-0.00346286901777629	greater	12	0.9
ZFP36L2	58.269736466015	-0.0667523363740029	less	12	0.9
TIMP1	54.6218487394957	0.120057071060605	greater	12	0.9
JAG1	73.7973760932945	-0.46794747394983	less	12	0.9
BST2	51.3726919339165	-0.514815485203382	greater	12	0.9
CSTB	60.9500943234434	-0.450843519285072	greater	12	0.9
CXCL14	67.6477733950723	-0.203692207593077	less	12	0.9
LMO7	55.5672268907558	-0.492853353200347	greater	12	0.9
PRELP	50.4523237866574	-0.396255844695715	greater	12	0.9
COL14A1	54.0237523580861	-0.028526115073922	less	12	0.9
TXNIP	56.8834676727834	-1.25563209610986	less	12	0.9
ZC3HAV1	54.0480477905448	-0.371721001600495	less	12	0.9
SERINC2	71.152032241468	-0.554009614980678	less	12	0.9
COL12A1	62.345652546733	-0.532051644731301	less	12	0.9
TK1	53.8451094723604	-0.923558082795086	less	12	0.9
CEBPD	53.3377636768993	-1.30766966030444	less	12	0.9
BASP1	51.2640770593952	0.417378083496316	less	12	0.9
TUBA1B	62.6050420168067	-1.0925335557992	less	12	0.9
MBP	59.1400846052706	-0.805313723432029	greater	12	0.9
MFAP4	66.5173212142	-0.191024575171612	less	12	0.9
DDIT4	50.375150060024	-0.166542369445024	less	12	0.9
TNC	64.366460870062	0.0855345633095838	greater	12	0.9
ANLN	56.5590521923055	-0.646046171225551	less	12	0.9
IL7R	56.5561939061339	-0.52456905696273	less	12	0.9
NLRP1	67.9550391585202	-0.102139729409892	greater	12	0.9
SORBS2	57.3379351740696	-0.374898183000508	greater	12	0.9
DEPDC1	60.8178985880066	-0.485541705769984	less	12	0.9
CCNB2	61.8025781741268	-0.456275031141028	less	12	0.9
ITGA2	53.1048133539126	-0.378634140958149	greater	12	0.9
PTGR1	54.708311896187	-0.0736734256397401	greater	12	0.9
S100A6	53.2012805122048	-0.0709332877020001	greater	12	0.9
PRC1	65.5697993483108	-0.590098911756308	less	12	0.9
USP53	62.8186989081347	-0.369843419439356	greater	12	0.9
PHLDA2	50.1557765963528	0.0926681291128651	less	12	0.9
LDHA	51.2769393471672	0.0040616674656081	greater	12	0.9
COL4A2	72.4011032984623	-0.52630833277414	less	12	0.9
HSP90B1	53.1619790773452	-0.156920067360294	less	12	0.9
LOXL2	69.29414622992	0.776883571161818	greater	12	0.9
NQO1	50.7410106899901	-0.62656937462513	greater	12	0.9
TXN	51.8285885782885	-0.534059063718149	less	12	0.9
LGALS1	52.582461556051	0.137523367480999	greater	12	0.9
VGLL3	51.4841650946092	-0.268929008164535	greater	12	0.9
RCAN1	62.4699879951976	0.70989118600753	greater	12	0.9
TXNRD1	57.9824787057678	1.58591101166105	greater	12	0.9
SAT1	73.10709998285	0.0893359023476527	greater	12	0.9
MMP2	64.4536385982959	0.464626468946761	greater	12	0.9
CAPG	62.6593494540675	0.25136692778865	greater	12	0.9
AEBP1	55.324272566169	-0.81775190910891	greater	12	0.9
FABP5	50.832475847482	-0.587402861366315	greater	12	0.9
TUBA1A	53.4721031269651	-0.680158597145586	less	12	0.9
MIR145	68.0736580346425	-0.305155527968127	less	12	0.9
HMGB2	56.776281941348	-0.620232571050819	less	12	0.9
NUPR1	55.3407077116561	-0.344025564763208	less	12	0.9
CTSL	50.5352140856342	0.048871340205337	less	12	0.9
ADAMTS1	55.3842965757732	-0.550167347960985	less	12	0.9
CALR	58.8449665580518	-0.808556354690088	less	12	0.9
GPNMB	58.0353569999428	-0.400957401209822	greater	12	0.9
KYNU	65.0888926999371	-0.282520860289708	less	12	0.9
CLSPN	53.9765906362545	-0.843769580466354	less	12	0.9
DCN	69.4584976847882	-0.397786746695945	less	12	0.9
FOXD1	56.9392042531296	0.276073013629516	greater	12	0.9
RP5-839B4.8	58.3912136283085	-0.374600259673352	less	12	0.9
RAMP1	54.7711941919624	-0.53200399252587	greater	12	0.9
IL6	50.4194534956839	-0.282216787154543	greater	12	0.9
GNG11	51.0790030297834	0.00515178244525344	less	12	0.9
KIF2C	64.3107242897159	-0.458957292336113	less	12	0.9
IFI44L	56.3689761618931	-0.280099016111729	greater	12	0.9
SCD	51.2626479163093	-0.230187495424706	greater	12	0.9
DSTN	52.12442119705	1.2328499394818	greater	12	0.9
CDA	63.9127079403191	-0.235168008136083	greater	12	0.9
MFSD12	62.9887669353449	-0.0889847517567012	greater	12	0.9
C1R	50.618104384611	0.665799775486958	less	12	0.9
HTRA1	68.3080375007146	-0.687319599400798	less	12	0.9
COL4A1	73.9302864002744	-0.395423060922561	less	12	0.9
VMP1	56.2932315783457	0.19048432872889	greater	12	0.9
H2AFX	57.1978791516607	-0.750029469742289	less	12	0.9
CADM1	57.0492482707367	0.22504463170357	greater	12	0.9
NUF2	60.6263934145087	-0.47753682267937	less	12	0.9
UBE2T	64.3078660035443	-0.824107024296648	less	12	0.9
MAD2L1	54.4467787114846	-0.87217482490423	less	12	0.9
DUSP1	59.1372263190989	-0.315683243413597	greater	12	0.9
SQSTM1	57.0764019893672	-0.343590522729901	greater	12	0.9
NTRK2	62.5928943005774	-0.510796917762006	less	12	0.9
SGOL2	55.8544846510033	-0.610154732362016	less	12	0.9
AURKB	52.3330760875779	-0.522543597008482	less	12	0.9
JUN	59.7231749842792	0.147796155150631	greater	12	0.9
SOX4	66.6988223860973	-1.34428356612086	less	12	0.9
BAALC	60.226233350483	0.523680164782243	greater	12	0.9
BTG1	52.4674155376436	-0.661890112286435	less	12	0.9
HIST1H2AC	50.0250100040016	-0.858698117502969	less	12	0.9
CDC25B	57.0006574058195	-0.313603169763005	less	12	0.9
HSD17B6	66.3858400503059	-0.35109386157856	less	12	0.9
MYBL2	55.7558737780827	-0.546884447490453	less	12	0.9
SMURF2	57.2307494426339	-0.509871431109949	greater	12	0.9
TUBB4B	51.905762304922	-0.415297774102994	less	12	0.9
TNFRSF11B	66.9975132910307	-0.183118592487779	less	12	0.9
GDF6	63.7347796261362	-0.40574062602061	less	12	0.9
FTH1	59.9739895958381	0.045575358810687	greater	12	0.9
COTL1	50.3136969073344	-0.177903023729508	less	12	0.9
ATP2B1	59.7803407077119	-0.119092465849527	greater	12	0.9
GCLM	53.2634482364374	-0.729391271406809	less	12	0.9
CDC42EP3	62.0583947864858	0.309825137546554	greater	12	0.9
DDIT3	60.3920139484364	-0.197945993691246	greater	12	0.9
SAMD9	50.5480763734066	-0.339080879861023	greater	12	0.9
SLC12A8	58.225433030355	0.70987574104455	greater	12	0.9
TRIB3	58.085377007946	-0.754556212652976	less	12	0.9
AXL	53.4763905562224	-0.3759277072431	greater	12	0.9
PCNA	54.9241125021437	-0.437643966131152	less	12	0.9
HJURP	66.7016806722689	-0.39771532608874	less	12	0.9
LIF	61.3852683930715	-0.428274076512315	less	12	0.9
ERRFI1	54.6468587434974	-0.825920861462153	less	12	0.9
GDF15	52.7904018750357	-0.835850696939323	less	12	0.9
ATAD2	57.4036757560167	-0.742435717020597	less	12	0.9
HHEX	54.6582918881839	-0.611645967728336	less	12	0.9
HMGB3	59.0157491568056	-0.71669531239327	less	12	0.9
FOXF2	62.0240953524267	-0.378101986670444	less	12	0.9
CCNA2	60.2719659292289	-0.430678341013286	less	12	0.9
PCSK2	66.2457840278969	-0.35422851403889	less	12	0.9
PHLDA1	59.0343280169207	0.637362182746825	greater	12	0.9
ZWINT	53.1877036528897	-0.73036887409832	less	12	0.9
KCNE4	53.252015091751	-0.367319655297142	greater	12	0.9
JUNB	62.8915852055105	0.583957601220147	greater	12	0.9
PRR11	60.2033670611102	-0.529650034669867	less	12	0.9
HN1	57.0463899845653	-0.531660378981249	less	12	0.9
TYMS	59.9075344423484	-0.541319870638619	less	12	0.9
COL5A2	67.7706797004514	0.28455368849616	greater	12	0.9
RPL22L1	58.1982793117249	-0.0617985875006481	greater	12	0.9
FOS	64.680872348939	-0.340660960865603	greater	12	0.9
DAB2	58.9214257131424	-0.0237193212595956	greater	12	0.9
CEP55	52.5374435488481	-0.578441251503729	less	12	0.9
OSR2	61.263791230778	-0.466180708830742	less	12	0.9
CKS1B	50.4501800720288	-0.539949612847183	less	12	0.9
TGM2	59.9861373120675	-0.190370703823157	greater	12	0.9
ASPH	69.0854913393929	-0.383954744690184	less	12	0.9
C1S	50.4823357914594	0.213638460378677	less	12	0.9
BDNF	55.0012862287772	-0.142356743273077	less	12	0.9
MFGE8	68.4766763848392	0.211346097695171	greater	12	0.9
LINC00968	54.8269307723086	-0.203962542767134	greater	12	0.9
GBP1	51.0411307380095	-0.556571230812168	less	12	0.9
SDC2	51.7699937117704	0.637380177435074	less	12	0.9
CBLN2	66.1443148688047	-0.0719237738290311	less	12	0.9
DDX58	60.1790716286515	-0.369108371053774	less	12	0.9
ABI3BP	57.5380152060822	-0.23597074555795	greater	12	0.9
ENPP2	58.3897844852227	-0.538932227885413	less	12	0.9
AKR1C3	58.0139198536558	-0.269976628701866	less	12	0.9
BIRC7	57.7409535242668	0.232264395683533	greater	12	0.9
VCL	54.6754416052135	0.289834595191221	less	12	0.9
IL7	66.5637683644887	-0.469817169897758	less	12	0.9
MCM4	56.7734236551764	-0.822385073956862	less	12	0.9
HELLS	57.9324586977648	-0.807503972529026	less	12	0.9
XAF1	57.0692562739384	-0.211890759519786	greater	12	0.9
NUAK1	56.4718744640712	-0.330304353149715	greater	12	0.9
F2RL2	55.3085519922253	-0.206767677159111	greater	12	0.9
PRKCDBP	57.1335677127992	-0.144248422644526	greater	12	0.9
TNXB	70.1673526553479	-0.236943484992314	less	12	0.9
ITGA1	55.935945806894	-0.335141801693121	greater	12	0.9
ISG20	56.7605613674041	-0.501934621538032	less	12	0.9
WNT5A	52.3759503801521	-0.0438080586428701	less	12	0.9
PARP14	59.960412736523	-0.174762326988925	greater	12	0.9
EGR1	69.5942662779391	0.722428492195074	greater	12	0.9
LTBP1	51.3498256445435	-0.308113994594271	less	12	0.9
IER2	60.3905848053504	0.318943603388153	greater	12	0.9
FAM43A	58.3669181958498	-0.512549039986711	less	12	0.9
PRDM1	60.2505287829417	-0.457206665362912	less	12	0.9
TNFSF15	58.1325387297776	-0.186833811535575	less	12	0.9
UGCG	57.1778711484588	0.140309068124746	greater	12	0.9
HEY1	57.4093923283599	-0.490711329233086	less	12	0.9
PRRX1	56.7434116503744	-0.754809355460279	less	12	0.9
HGF	73.3486251643515	-0.29356331070715	less	12	0.9
FGF1	58.0925227233751	-0.448439518950331	less	12	0.9
APOBEC3B	60.1576344823644	-0.478456377250768	less	12	0.9
AC104654.2	66.6702395243812	-0.383898940976507	less	12	0.9
CNN1	68.017921454296	-0.182180714799671	less	12	0.9
ITGA8	70.0187217744241	-0.223038813056675	less	12	0.9
GREM2	69.5228091236495	-0.547663944813276	less	12	0.9
FGF19	66.4201394843652	-0.0798538933420081	less	12	0.9
SPATS2L	53.4363745498199	-0.0069105133741208	less	12	0.9
IFITM3	62.6207625907505	0.837628183197808	greater	12	0.9
PKDCC	67.9121648659464	-0.445139182931589	less	12	0.9
ECM1	53.5407019950837	-0.617545247860283	less	12	0.9
ANGPT1	63.8362487852284	-0.463490479390147	less	12	0.9
CCDC80	66.8131538329618	-0.518934238279455	less	12	0.9
ENTPD1	55.8130395015149	-0.459305647821828	less	12	0.9
OLFML2B	60.0947521865889	-0.525662077292028	less	12	0.9
GXYLT2	52.8482821700108	-0.189062047566178	greater	12	0.9
HLA-C	61.5088892699934	0.625052405579233	greater	12	0.9
HLA-A	53.5971531469729	0.254461229832877	greater	12	0.9
NTN4	54.539673012062	-0.30026512377305	less	12	0.9
OLFM2	56.9320585377008	-0.58041494596592	less	12	0.9
CAMK2N1	68.0379294574968	0.111679258663305	greater	12	0.9
ALCAM	53.9794489224261	0.0639979297753164	less	12	0.9
VWA5A	69.5242382667353	-0.355612369901405	less	12	0.9
PTGER3	67.0661121591494	-0.108894608416287	less	12	0.9
WFDC1	67.3848110672841	-0.178847341370436	less	12	0.9
TUBB	60.4127365231807	-0.141444672210584	less	12	0.9
LY6E	59.733893557423	0.727495176094861	greater	12	0.9
MTSS1	54.8969587835134	-0.795912822428073	less	12	0.9
TMSB10	50.2986909049334	0.0947041422089347	less	12	0.9
KCNJ2	57.6866460870063	-0.382650356975033	less	12	0.9
CRIM1	62.1555765163207	-0.00731572421303103	greater	12	0.9
DDAH1	56.9792202595324	-0.144156065788558	less	12	0.9
RUNX1T1	63.3582004230261	-0.186386300807598	greater	12	0.9
CTSC	51.1940490481907	-0.437184024418334	greater	12	0.9
DOK5	70.6504030183502	-0.301793320211002	less	12	0.9
CDKN1C	67.6163322471846	-0.210501651077874	less	12	0.9
SQLE	61.2595038015206	-0.276238085805002	less	12	0.9
AMIGO2	64.6737266335105	-0.377931975242121	less	12	0.9
HIST1H1B	64.3964728748642	-0.3484206510536	less	12	0.9
CHN1	54.0852055107758	-0.476884008960492	less	12	0.9
CHCHD10	54.0101754987708	0.215930497855327	greater	12	0.9
SEMA3D	52.7803978734351	-0.575902514196461	less	12	0.9
AHR	59.6345681129593	0.120998253847683	greater	12	0.9
ZFP36L1	55.3671468587435	-0.658937485403386	less	12	0.9
PAG1	56.86060138341	-0.530977354927495	greater	12	0.9
FABP7	63.7633624878523	-0.361953463283189	less	12	0.9
NCAPG	62.249899959984	-0.395629748057518	less	12	0.9
PLK2	50.6509746755845	-0.767719348867656	less	12	0.9
FHL1	74.1932487280627	-0.487856031770627	less	12	0.9
PRRX2	67.3519407763105	-0.119044692630213	less	12	0.9
ARID5B	55.385725718859	0.013687842718539	greater	12	0.9
KCNMB1	67.6492025381581	-0.18341949423064	less	12	0.9
MCM7	52.5431601211913	-0.619989015212437	less	12	0.9
CCNE2	60.8350483050363	-0.348124612797196	less	12	0.9
COL5A3	68.2880294975133	-0.503735193564726	less	12	0.9
BAMBI	51.3398216429429	-0.405057775846287	greater	12	0.9
DCLK1	67.3719487795118	-0.355598034419388	less	12	0.9
CTSA	61.7654204538952	0.0922867058589625	greater	12	0.9
CASP1	53.855113473961	-0.49695386644276	less	12	0.9
MRVI1	65.2611044417767	-0.25502222289924	less	12	0.9
SPOCD1	53.6707540158921	-0.504586829042919	less	12	0.9
LMO4	71.9394900817464	0.150065176541093	greater	12	0.9
PDE5A	61.4152803978734	-0.502257599179667	less	12	0.9
CACNA2D3	65.6155319270566	-0.301550648308732	less	12	0.9
MSC	58.5241239352884	-0.017659974123648	less	12	0.9
HSPB1	62.6464871662951	-0.244033350999487	less	12	0.9
PERP	62.3377922597609	-0.055724114543804	greater	12	0.9
PRCP	65.5083461956212	0.139953376400888	greater	12	0.9
EPDR1	52.1973074944263	0.250284139898049	less	12	0.9
CARD16	67.4305436460299	-0.338272532817979	less	12	0.9
PCDH18	72.874149659864	-0.399617623392925	less	12	0.9
PAPPA	50.9482364374321	-0.48387161377021	less	12	0.9
FAS	60.0261533184703	-0.467811822720276	less	12	0.9
TIMP2	61.260932944606	-0.184547323475633	greater	12	0.9
PDGFRA	64.184959698165	-0.511081456404491	less	12	0.9
SPON2	50.263676899331	-0.200449991976254	greater	12	0.9
C10orf90	56.533327616761	-0.418432258775329	less	12	0.9
TWISTNB	58.1096724404048	-0.18119571502426	less	12	0.9
SVIL	66.7759961127308	-0.410965377744112	less	12	0.9
PDLIM7	54.0437603612874	-0.67010614625572	less	12	0.9
KCTD12	69.967272623335	-0.353959698166617	less	12	0.9
SDCBP	53.5614245698279	-0.00857500499866679	less	12	0.9
DEPTOR	54.706882753101	-0.139821572461748	greater	12	0.9
PLXNC1	57.5337277768247	-0.220275866406572	greater	12	0.9
LPL	66.4058480535071	-0.131077986900143	less	12	0.9
EXTL2	62.6686388841251	-0.291126128372057	less	12	0.9
CCDC102B	61.2795118047219	-0.4331082624899	less	12	0.9
MYL6	50.4737609329446	0.365278550186765	less	12	0.9
ZFP36	54.2795689704455	-0.333527349296118	greater	12	0.9
TERF1	62.7172297490425	-0.155697311115109	less	12	0.9
CYGB	53.7879437489282	-0.51971499145248	less	12	0.9
LSP1	67.5705996684388	-0.139442491271364	less	12	0.9
CYP27A1	52.2902017950037	-0.350378981840254	less	12	0.9
STK17B	50.1150460184074	0.218495105628485	less	12	0.9
FAT1	69.3584576687818	-0.352581457862941	less	12	0.9
ANK3	55.0827473846681	-0.260231928876766	less	12	0.9
ZEB1	61.8654604699023	-0.424149772959289	less	12	0.9
ADD3	51.1197336077286	-0.0799530878759594	greater	12	0.9
LASP1	52.3816669524953	-0.440155876032618	greater	12	0.9
FAM126A	55.009861087292	0.265882587099152	less	12	0.9
HSD11B1	68.106528325616	-0.207144316835334	less	12	0.9
CMKLR1	61.3066655233522	-0.390174248856228	less	12	0.9
MICAL2	57.9024466929625	-0.167882028392826	greater	12	0.9
KLF9	59.6617218315899	-0.293496471447289	greater	12	0.9
CD81	55.8037500714572	-0.0627797842968526	less	12	0.9
TES	60.7750242954321	0.397510903621868	greater	12	0.9
NETO1	66.1514605842337	-0.0487411247501021	less	12	0.9
TSPAN2	65.3968730349283	-0.201655649119935	less	12	0.9
MYH9	62.4206825587378	-0.147334300827782	less	12	0.9
ITGA4	66.1257360086892	-0.45791592680749	less	12	0.9
CLU	64.8480820899789	-0.242811414459702	less	12	0.9
SPRY1	67.8206997084548	-0.479109179751633	less	12	0.9
GBP2	66.2029097353227	-0.268403358104592	less	12	0.9
PDE3A	62.2027382381524	-0.443156814345029	less	12	0.9
SNCA	51.4069913679758	-0.380784788467681	less	12	0.9
MDK	68.5124049619848	-0.235228776111541	less	12	0.9
TMEM119	69.805779454639	-0.332386873102501	less	12	0.9
MMP11	63.4889670153776	-0.207247822403331	less	12	0.9
SNED1	67.5520208083233	-0.156548074255612	less	12	0.9
ARHGAP28	67.4205396444292	-0.160906694776164	less	12	0.9
ACTA2	64.4622093023256	-1.27330334449251	less	14	0.9
MYLK	56.4193159327066	-0.561246490474127	less	14	0.9
S100B	53.1002597723899	-1.23275612491589	less	14	0.9
CRYAB	59.3564448292924	-1.56944487322402	less	14	0.9
CCL5	65.6466476991588	-1.00369945069448	less	14	0.9
ACTG2	68.3997711528946	-0.933711956031424	less	14	0.9
TAGLN	64.8139844136566	-0.84342566429428	less	14	0.9
A2M	62.6492144977734	-1.31288660453217	less	14	0.9
IFIT2	53.9105022266205	-0.660278965650397	less	14	0.9
IFIT3	51.8872154873825	-1.15546929542628	less	14	0.9
PRND	50.1816860465116	-0.68237254450087	less	14	0.9
TFPI2	69.6143617021277	-1.85585743187747	less	14	0.9
MMP1	56.7432582879763	-0.849584669594948	less	14	0.9
OASL	51.2076323602179	-0.252850766882193	greater	14	0.9
IGFBP6	69.711776348343	0.0990741397359167	greater	14	0.9
SERPINE1	63.4362629886195	-1.16853570299879	greater	14	0.9
IFIT1	54.4439633844631	-0.9296841395958	less	14	0.9
PMEL	53.7829354280059	-3.92434771838329	less	14	0.9
CPA4	68.3796697179612	-1.09906763016967	greater	14	0.9
SCRG1	52.8922872340426	-0.487383102287602	less	14	0.9
HMOX1	57.800903018308	-0.607909548310357	greater	14	0.9
ISG15	66.8581457199406	-1.02763228909937	less	14	0.9
VGF	83.8987506185061	0.726366378483667	greater	14	0.9
RSAD2	54.486485650668	-0.290270594623458	less	14	0.9
PMAIP1	51.893400544285	-0.760210617019511	less	14	0.9
SRGN	74.3490227610103	-0.820707302410413	greater	14	0.9
IGFBP2	59.9332013854527	-0.491654019456237	less	14	0.9
CCL18	60.8354465611084	-0.410977740404753	less	14	0.9
UBE2C	50.3656914893618	-0.759815740635357	greater	14	0.9
SOST	58.5191427511133	-0.0890186236391613	less	14	0.9
IGFBP5	55.5441303809995	-0.994947345405188	less	14	0.9
PTX3	53.3120979713014	-1.10416244648358	less	14	0.9
CITED1	59.0881679861455	-2.86577786171723	less	14	0.9
DKK1	56.2128896585849	-1.68349799381339	less	14	0.9
IFI27	61.4323045522017	-0.645209519848291	greater	14	0.9
TDO2	61.5397699158832	-0.803725770758157	less	14	0.9
CCL2	56.4927634834241	-1.25468704973789	less	14	0.9
CTSK	51.1596981692233	-1.36598134044779	greater	14	0.9
COL1A1	52.6077746165267	-0.037745229885336	greater	14	0.9
IGFBP3	65.6721610588817	-0.935615593074472	less	14	0.9
IL11	55.2054985155864	-0.571099942373437	less	14	0.9
VCAM1	56.2577313211282	-0.537837237194141	less	14	0.9
MGP	51.8547439386443	-0.14301927130643	less	14	0.9
KRT34	60.3978537852548	-0.683590030755679	less	14	0.9
APOE	63.268493320138	-0.219430273153119	greater	14	0.9
CENPF	60.0669532409698	-1.23267655631027	less	14	0.9
ASPM	55.8858547748639	-0.572590142588615	less	14	0.9
LUM	52.2830591291439	-0.428802887588224	greater	14	0.9
IGFN1	77.542831519051	-0.219695474372518	greater	14	0.9
SCG5	67.0583869371599	-0.66281920146641	greater	14	0.9
IGFBP7	60.85786739238	0.135412127624712	less	14	0.9
TIMP3	51.1828921326074	-1.23475872204121	greater	14	0.9
FN1	58.8191180108863	0.301087720708851	greater	14	0.9
NEAT1	53.2023132112816	-0.261115689485379	greater	14	0.9
KRT18	62.8633720930232	-0.527791267108665	greater	14	0.9
ANKRD1	58.0351620484909	-0.535814174107478	less	14	0.9
SCG2	53.5881061355766	-1.01640418628145	greater	14	0.9
PLN	55.5719631370609	-0.764223976437522	less	14	0.9
TMEM158	61.1988186541312	-0.965181676782449	greater	14	0.9
TM4SF1	54.26459673429	-0.503772868508815	less	14	0.9
PSG1	57.7320942602672	-0.258083975522952	less	14	0.9
SFRP4	62.7443097476497	-0.448183659356997	less	14	0.9
MKI67	58.4681160316675	-0.833707017370477	less	14	0.9
TOP2A	62.4783523008412	-0.769476778566713	less	14	0.9
MT2A	78.2293728352295	0.170227469447915	greater	14	0.9
INHBA	52.4291810984661	-0.647009021358146	less	14	0.9
